HITId,hit_title,experiment,AcceptTime,ApprovalTime,Assignment,AssignmentId,AssignmentStatus,AutoApprovalTime,RejectionTime,SubmitTime,WorkerId,comments,completionCode
3XDJY5RK5SM0I8VMTUMMDMS98OW4UC,Play the childhood game of telephone on the web.,imitations,2016-03-08T22:58:25Z,2016-03-10T23:10:16Z,,30MVJZJNHMEVOIOYOSJ1CCQY5NEJ96,Approved,2016-03-10T23:07:05Z,,2016-03-08T23:07:05Z,A1GABEPSX2V15F,,
3XDJY5RK5SM0I8VMTUMMDMS98OW4UC,Play the childhood game of telephone on the web.,imitations,2016-03-08T23:10:11Z,2016-03-10T23:15:16Z,,3AMYWKA6YBNM7ADX6Y8U0YGIEGH6O2,Approved,2016-03-10T23:11:29Z,,2016-03-08T23:11:29Z,A3N8JP3QR3VPE8,,
3XDJY5RK5SM0I8VMTUMMDMS98OW4UC,Play the childhood game of telephone on the web.,imitations,2016-03-08T23:16:50Z,2016-03-10T23:20:16Z,,3TAYZSBPLL9DN1MPQDD0UQ97V0IS24,Approved,2016-03-10T23:18:34Z,,2016-03-08T23:18:34Z,A2F0CF32B5C4VV,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:04:53Z,2016-03-11T02:10:16Z,,34MAJL3QP4OJ6YGX4CVNFXYTNYZ343,Approved,2016-03-11T02:08:14Z,,2016-03-09T02:08:14Z,AGEK5TH6YDHG1,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:15:38Z,2016-03-11T02:20:16Z,,3EKVH9QMEY57LC37TNIBZRN7UXV2D7,Approved,2016-03-11T02:16:34Z,,2016-03-09T02:16:34Z,A14NP6X071S7GK,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:31:28Z,2016-03-11T02:35:16Z,,3N1FSUEFL51HOQIUX11ZS6K5ECVD4K,Approved,2016-03-11T02:32:27Z,,2016-03-09T02:32:27Z,A207IHY6GERCFO,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:30:11Z,2016-03-11T02:35:16Z,,3NOKK93PR1948YTNI2OW7AEHRCPEEH,Approved,2016-03-11T02:33:49Z,,2016-03-09T02:33:49Z,A35TWG9VW1MB5S,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:40:08Z,2016-03-11T02:45:16Z,,324G5B4FB39K8TZJNNBBGBKWBPE070,Approved,2016-03-11T02:41:19Z,,2016-03-09T02:41:19Z,A1WP83ZMK3KQGU,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:48:06Z,2016-03-11T02:50:16Z,,3OF2M9AATGP55TCTABDCQFS4ZGYKZJ,Approved,2016-03-11T02:49:57Z,,2016-03-09T02:49:57Z,ADKKDK6P4MS1Z,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:52:31Z,2016-03-11T02:55:16Z,,33F859I566EIL585YCUCR559GWABH2,Approved,2016-03-11T02:53:20Z,,2016-03-09T02:53:20Z,A19C6T7B0H4PAQ,,
31KSVEGZ34TKBIMPZ6X033OGLIVRWL,Play the childhood game of telephone on the web.,imitations,2016-03-09T04:13:01Z,2016-03-11T04:30:16Z,,3U8YCDAGXPHUEB4YJMKHG21RGFLQ03,Approved,2016-03-11T04:26:12Z,,2016-03-09T04:26:12Z,A1R5W4RQZTROD8,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:14:38Z,2016-03-11T02:20:16Z,,37UEWGM5HT9UX14GSKDHZXU6HS81RV,Approved,2016-03-11T02:15:38Z,,2016-03-09T02:15:38Z,A14NP6X071S7GK,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:08:32Z,2016-03-11T02:25:16Z,,34T446B1C0FQKAUFE4JMWXCACZX0CJ,Approved,2016-03-11T02:22:36Z,,2016-03-09T02:22:36Z,A16KDMZ7CEDHNV,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:30:04Z,2016-03-11T02:35:16Z,,3D8YOU6S9ELHKFXU2KK3Z487W2VU6T,Approved,2016-03-11T02:31:20Z,,2016-03-09T02:31:20Z,A207IHY6GERCFO,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:33:50Z,2016-03-11T02:35:16Z,,34V1S5K3GS2J0N9R49PC38LTJIM69H,Approved,2016-03-11T02:34:51Z,,2016-03-09T02:34:51Z,A35TWG9VW1MB5S,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:37:55Z,2016-03-11T02:40:16Z,,3PJ71Z61R43OT18UY3DV8CUCB7791N,Approved,2016-03-11T02:40:00Z,,2016-03-09T02:40:00Z,A1WP83ZMK3KQGU,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:45:59Z,2016-03-11T02:50:16Z,,3R5F3LQFV2LOVKX88355XW9DJL8OZ7,Approved,2016-03-11T02:46:10Z,,2016-03-09T02:46:10Z,A34DZ86N7QPA8H,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:50:02Z,2016-03-11T02:55:16Z,,36DSNE9QZ5ZYV5S4QH2J92LN0NWJOI,Approved,2016-03-11T02:51:12Z,,2016-03-09T02:51:12Z,ADKKDK6P4MS1Z,,
3KWGG5KP6J3K043SD71I5AN3NFFCMA,Play the childhood game of telephone on the web.,imitations,2016-03-09T02:51:54Z,2016-03-11T02:55:16Z,,3FQ5JJ512LPBO4YA7N2IVSLVP2RKN3,Approved,2016-03-11T02:54:03Z,,2016-03-09T02:54:03Z,A2SA2R4URY0F9Z,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T16:41:16Z,2016-03-11T16:50:16Z,,3X4MXAO0BGPNY2KJP822SNK0D8GWRU,Approved,2016-03-11T16:46:02Z,,2016-03-09T16:46:02Z,A207IHY6GERCFO,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T16:41:20Z,2016-03-11T16:50:16Z,,3300DTYQT2IT51JSRTJW1R3VAI8QE6,Approved,2016-03-11T16:48:20Z,,2016-03-09T16:48:20Z,A35TWG9VW1MB5S,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T16:58:26Z,2016-03-11T17:05:16Z,,3ZV9H2YQQD8VF0ZHEI16APHK7U33W0,Approved,2016-03-11T17:00:44Z,,2016-03-09T17:00:44Z,A34GXB9CLD01FZ,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T17:37:37Z,2016-03-11T17:45:16Z,,3M23Y66PO281525QDFP3K3QJB9DS6M,Approved,2016-03-11T17:44:10Z,,2016-03-09T17:44:10Z,A38MVYH8CXGZ28,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T18:06:31Z,2016-03-11T18:10:16Z,,3ZSANO2JCF8XOVY1E8S7E93W48KSFT,Approved,2016-03-11T18:07:58Z,,2016-03-09T18:07:58Z,ARYGQ46IMW8AU,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T18:10:26Z,2016-03-11T18:15:16Z,,3WZ36BJEV3H8QEZ0Y6B15O8XRT6TB1,Approved,2016-03-11T18:12:22Z,,2016-03-09T18:12:22Z,A2ROSI29CVVKGO,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T18:16:05Z,2016-03-11T18:20:16Z,,34S6N1K2ZVKUYEUHPPJ6581ESTQLH7,Approved,2016-03-11T18:18:38Z,,2016-03-09T18:18:38Z,A15J08EU93ZGZ0,,
3FULMHZ7OUYH50QDKSV0MCBFV3U4MN,Play the childhood game of telephone on the web.,imitations,2016-03-09T19:03:28Z,2016-03-11T19:10:16Z,,3MMN5BL1WZ5ZAO53AGVJ1RFT9T33MP,Approved,2016-03-11T19:08:29Z,,2016-03-09T19:08:29Z,A373WNHSS0BG52,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T15:04:12Z,2016-03-16T15:10:16Z,,3SNLUL3WO4OZ3001POQ5ONQ4NILLU0,Approved,2016-03-16T15:05:32Z,,2016-03-14T15:05:32Z,A27OGISRWE6VT7,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T15:07:13Z,2016-03-16T15:10:16Z,,3D8YOU6S9ELHKFXU2KK3Z487XNYU63,Approved,2016-03-16T15:09:41Z,,2016-03-14T15:09:41Z,A1BVEW9JBPMWCJ,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T15:00:36Z,2016-03-16T15:15:16Z,,3WEV0KO0OMT0QBK5N2XHQ90BTBVDSR,Approved,2016-03-16T15:12:21Z,,2016-03-14T15:12:21Z,A1ADGLKC2F1CHS,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T15:14:45Z,2016-03-16T15:20:16Z,,3GA6AFUKOOPDIA4SJJF69M7XTO13HC,Approved,2016-03-16T15:16:25Z,,2016-03-14T15:16:25Z,A2YFPO0N4GIS25,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T15:44:52Z,2016-03-16T15:50:16Z,,37TD41K0AHAQLJERN62663IT8CHSC6,Approved,2016-03-16T15:47:12Z,,2016-03-14T15:47:12Z,A2A4EX36X0JB4R,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T16:07:21Z,2016-03-16T16:10:16Z,,3VFJCI1K4Z0R1GUJA3YK6KYCK30GRS,Approved,2016-03-16T16:08:50Z,,2016-03-14T16:08:50Z,A37YUMGGZJ4BE4,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T17:05:41Z,2016-03-16T17:25:16Z,,3TK8OJTYM1MP704ZM6TH1Q17605VP9,Approved,2016-03-16T17:21:28Z,,2016-03-14T17:21:28Z,A2RBF3IIJP15IH,,
3X4Q1O9UBHN2OQT8Z68KHSKUHAWO7D,Play the childhood game of telephone on the web.,imitations,2016-03-14T19:15:16Z,2016-03-16T19:20:16Z,,3WYGZ5XF3WG84HQFFJJ4UMV1DMEKS1,Approved,2016-03-16T19:17:23Z,,2016-03-14T19:17:23Z,A2IRJDTTU8KPXJ,,
