message_id,text,no_freq,most_freq,distance,substr,length
38,Qwwurrrp,1,skrit,0.153846153846,r,1
38,psuu-uhit,1,skrit,0.428571428571,it,2
38,zazee,1,skrit,0.0,,0
38,Crrrick,1,skrit,0.333333333333,ri,2
38,korowhe-re,1,skrit,0.266666666667,k,1
38,crizzz,1,skrit,0.363636363636,ri,2
38,bishuw,1,skrit,0.181818181818,s,1
38,pllllllllllllll,1,skrit,0.0,,0
38,kafrip,1,skrit,0.545454545455,ri,2
38,skarp,1,skrit,0.6,sk,2
38,crruuuh,1,skrit,0.166666666667,r,1
516,psshgraa,1,Kroar,0.307692307692,r,1
516,grrrcraah,1,Kroar,0.285714285714,r,1
516,ckriii- kkkraaa,1,Kroar,0.2,r,1
516,Creacrooww,1,Kroar,0.266666666667,ro,2
516,creik ya,1,Kroar,0.307692307692,r,1
516,pwilk-plah,1,Kroar,0.133333333333,a,1
516,Rackgluhuh,1,Kroar,0.133333333333,a,1
516,creekahh,1,Kroar,0.307692307692,r,1
516,crunchah,1,Kroar,0.307692307692,r,1
516,kehwaahan,1,Kroar,0.142857142857,a,1
516,reverse lugy spit,1,Kroar,0.181818181818,r,1
516,crkt drrauh,1,Kroar,0.25,r,1
516,chrech droawl,1,Kroar,0.333333333333,roa,3
516,Kroar,1,Kroar,1.0,Kroar,5
516,pft-wraat,1,Kroar,0.285714285714,r,1
554,reheanhh,0,reheh,0.769230769231,rehe,4
554,rahh-ahh,0,reheh,0.461538461538,r,1
554,raaaant-aaant,0,reheh,0.111111111111,r,1
554,rentehh,0,reheh,0.666666666667,re,2
554,reh eh,0,reheh,0.909090909091,reh,3
554,Losenoise,0,reheh,0.285714285714,e,1
554,reheh,0,reheh,1.0,reheh,5
554,wret-et,0,reheh,0.5,re,2
554,rant-ant,0,reheh,0.153846153846,r,1
554,rit it,0,reheh,0.181818181818,r,1
554,rah-eh,0,reheh,0.545454545455,eh,2
554,Reh-eh,0,reheh,0.727272727273,eh,2
554,ri-ih,0,reheh,0.4,r,1
554,Reh-eh,0,reheh,0.727272727273,eh,2
554,Brah-ant,0,reheh,0.307692307692,r,1
554,reanean,0,reheh,0.5,re,2
554,RENIT,0,reheh,0.0,,0
554,Rahe,0,reheh,0.444444444444,he,2
554,reant ent,0,reheh,0.428571428571,re,2
554,raheuh,0,reheh,0.727272727273,he,2
554,reheh,0,reheh,1.0,reheh,5
554,weye-eh,0,reheh,0.333333333333,eh,2
554,re-eh,0,reheh,0.8,re,2
554,riheh,0,reheh,0.8,heh,3
554,rantant,0,reheh,0.166666666667,r,1
554,REINT,0,reheh,0.0,,0
554,reenteent,0,reheh,0.428571428571,re,2
554,redit,0,reheh,0.4,re,2
554,rantant,0,reheh,0.166666666667,r,1
37,buink,0,clink,0.6,ink,3
37,ignk,0,clink,0.666666666667,nk,2
37,clinksha,0,clink,0.769230769231,clink,5
37,tink,0,clink,0.666666666667,ink,3
37,clink,0,clink,1.0,clink,5
37,clink,0,clink,1.0,clink,5
37,tronk,0,clink,0.4,nk,2
37,kling,0,clink,0.6,lin,3
37,plink,0,clink,0.8,link,4
37,tingk,0,clink,0.6,in,2
37,map,0,clink,0.0,,0
37,diunk,0,clink,0.6,nk,2
37,Climpk,0,clink,0.545454545455,li,2
37,tink,0,clink,0.666666666667,ink,3
37,clink,0,clink,1.0,clink,5
37,plink,0,clink,0.8,link,4
37,dink,0,clink,0.666666666667,ink,3
37,tunck,0,clink,0.4,c,1
37,Pingg,0,clink,0.4,in,2
37,glink,0,clink,0.8,link,4
37,clink,0,clink,1.0,clink,5
37,plink,0,clink,0.8,link,4
37,dink,0,clink,0.666666666667,ink,3
37,claink,0,clink,0.909090909091,ink,3
533,dumbdat,0,dundunda,0.533333333333,du,2
533,dundundah,0,dundunda,0.941176470588,dundunda,8
533,dun dun da,0,dundunda,0.888888888889,dun,3
533,dundunduh,0,dundunda,0.823529411765,dundund,7
533,dadada,0,dundunda,0.285714285714,da,2
533,da da da,0,dundunda,0.25,da,2
533,dundunta,0,dundunda,0.875,dundun,6
533,dunduh,0,dundunda,0.714285714286,dundu,5
533,dundunda,0,dundunda,1.0,dundunda,8
533,dun-dun-dah,0,dundunda,0.842105263158,dun,3
533,Duh duh duh,0,dundunda,0.421052631579,du,2
533,dumdunta,0,dundunda,0.5,dun,3
533,dumpty,0,dundunda,0.285714285714,du,2
533,Dun-dun-duh,0,dundunda,0.526315789474,dun,3
533,dududah,0,dundunda,0.8,du,2
533,dundunda,0,dundunda,1.0,dundunda,8
533,duh duh daw,0,dundunda,0.631578947368,du,2
533,DUHDUHDUH,0,dundunda,0.0,,0
533,dadadaaa,0,dundunda,0.25,da,2
533,duhnduhnda,0,dundunda,0.888888888889,ndu,3
533,dundunda,0,dundunda,1.0,dundunda,8
533,dundundao,0,dundunda,0.941176470588,dundunda,8
538,datadta,1,gutututut,0.25,t,1
538,tahtatatata,1,gutututut,0.4,t,1
538,did,1,gutututut,0.0,,0
538,too-tu-tu-tu-tu,1,gutututut,0.583333333333,tu,2
538,duttatooto,1,gutututut,0.526315789474,ut,2
538,kehtshehtshetshehtsheh,1,gutututut,0.258064516129,t,1
538,ghut,1,gutututut,0.461538461538,ut,2
538,TEH tuhtuhtuh teh,1,gutututut,0.538461538462,tu,2
538,deetdedededeet,1,gutututut,0.173913043478,t,1
538,dictionary,1,gutututut,0.105263157895,t,1
538,ditditiditditdit,1,gutututut,0.32,t,1
538,ditclchclchclchclch,1,gutututut,0.0714285714286,t,1
538,tich,1,gutututut,0.153846153846,t,1
538,gutututut,1,gutututut,1.0,gutututut,9
538,GKKK,1,gutututut,0.0,,0
538,Dit dededit,1,gutututut,0.2,t,1
538,ditduthiditdit,1,gutututut,0.347826086957,ut,2
538,qwuckdikadikick,1,gutututut,0.0833333333333,u,1
538,dihdihdihdih,1,gutututut,0.0,,0
538,Dootditditdootdit,1,gutututut,0.307692307692,t,1
538,tic-kiki-kiki,1,gutututut,0.0909090909091,t,1
538,suhdidid,1,gutututut,0.117647058824,u,1
538,Didududi,1,gutututut,0.235294117647,u,1
538,Ditdidididiw,1,gutututut,0.0952380952381,t,1
538,daatt tiitititititi,1,gutututut,0.285714285714,t,1
538,didedede,1,gutututut,0.0,,0
538,da-ti-ti-tic,1,gutututut,0.285714285714,t,1
538,detetete,1,gutututut,0.352941176471,t,1
534,swoosh,0,whoosh,0.833333333333,oosh,4
534,woosh,0,whoosh,0.909090909091,oosh,4
534,wersh,0,whoosh,0.545454545455,sh,2
534,Whooshh,0,whoosh,0.769230769231,hoosh,5
534,whooosh,0,whoosh,0.923076923077,whoo,4
534,wheush,0,whoosh,0.666666666667,wh,2
534,Whoosh,0,whoosh,0.833333333333,hoosh,5
534,wush,0,whoosh,0.6,sh,2
534,whoosh,0,whoosh,1.0,whoosh,6
534,Rooosh,0,whoosh,0.666666666667,oosh,4
534,whoooosssh,0,whoosh,0.75,whoo,4
534,woosh,0,whoosh,0.909090909091,oosh,4
534,whoosh,0,whoosh,1.0,whoosh,6
534,woooshe,0,whoosh,0.769230769231,oosh,4
534,Uwoosh,0,whoosh,0.833333333333,oosh,4
534,roosh,0,whoosh,0.727272727273,oosh,4
534,Woosh,0,whoosh,0.727272727273,oosh,4
534,rwwoosh,0,whoosh,0.769230769231,oosh,4
534,wooshhhh,0,whoosh,0.714285714286,oosh,4
534,wush,0,whoosh,0.6,sh,2
534,Wshh,0,whoosh,0.4,sh,2
36,titit,0,tink,0.444444444444,ti,2
36,clink,0,tink,0.666666666667,ink,3
36,tink,0,tink,1.0,tink,4
36,cucked,0,tink,0.2,k,1
36,plink,0,tink,0.666666666667,ink,3
36,Chank,0,tink,0.444444444444,nk,2
36,tling,0,tink,0.666666666667,in,2
36,kerk,0,tink,0.25,k,1
36,tl,0,tink,0.333333333333,t,1
36,tsink,0,tink,0.888888888889,ink,3
36,tink,0,tink,1.0,tink,4
36,cliq,0,tink,0.25,i,1
36,dink,0,tink,0.75,ink,3
36,glassbonk,0,tink,0.307692307692,nk,2
36,cleek,0,tink,0.222222222222,k,1
36,kaplink,0,tink,0.545454545455,ink,3
36,kading,0,tink,0.4,in,2
36,tlink,0,tink,0.888888888889,ink,3
558,ch-shhh,1,tshshsh,0.571428571429,sh,2
558,chitte,1,tshshsh,0.153846153846,t,1
558,shchhh,1,tshshsh,0.615384615385,sh,2
558,Shpritz,1,tshshsh,0.142857142857,t,1
558,Chht,1,tshshsh,0.181818181818,t,1
558,shhht,1,tshshsh,0.666666666667,sh,2
558,chiee,1,tshshsh,0.166666666667,h,1
558,chhhhgtttt,1,tshshsh,0.117647058824,t,1
558,schhhh,1,tshshsh,0.615384615385,s,1
558,sheet,1,tshshsh,0.333333333333,sh,2
558,schip,1,tshshsh,0.333333333333,s,1
558,schhh,1,tshshsh,0.666666666667,s,1
558,valve release,1,tshshsh,0.1,s,1
558,Cheew,1,tshshsh,0.166666666667,h,1
558,tikitshtikit,1,tshshsh,0.315789473684,tsh,3
558,Tsshhuuu,1,tshshsh,0.4,sh,2
558,tcht,1,tshshsh,0.363636363636,t,1
558,tssshhhh,1,tshshsh,0.666666666667,ts,2
558,tshshsh,1,tshshsh,1.0,tshshsh,7
558,TSHOET,1,tshshsh,0.0,,0
558,tschh,1,tshshsh,0.666666666667,ts,2
558,chhhhhhhhhh,1,tshshsh,0.333333333333,h,1
518,inverlusha,0,inverlusia,0.9,inverlus,8
518,everlusha,0,inverlusia,0.736842105263,verlus,6
518,inverlushia,0,inverlusia,0.952380952381,inverlus,8
518,everlutia,0,inverlusia,0.736842105263,verlu,5
518,evalusha,0,inverlusia,0.555555555556,lus,3
518,everlucia,0,inverlusia,0.736842105263,verlu,5
518,inverlusia,0,inverlusia,1.0,inverlusia,10
518,evolusha,0,inverlusia,0.555555555556,lus,3
518,Everlutia,0,inverlusia,0.736842105263,verlu,5
518,EEVERLUTIER,0,inverlusia,0.0,,0
518,eaverlusha,0,inverlusia,0.7,verlus,6
518,evolutia,0,inverlusia,0.555555555556,lu,2
518,inverlusia,0,inverlusia,1.0,inverlusia,10
518,eeverlusha,0,inverlusia,0.7,verlus,6
95,glong,0,glongglong,0.666666666667,glong,5
95,gloaughgloaugh,0,glongglong,0.666666666667,glo,3
95,glong-glong,0,glongglong,0.952380952381,glong,5
95,glongglong,0,glongglong,1.0,glongglong,10
95,gone,0,glongglong,0.428571428571,on,2
95,Klongklong,0,glongglong,0.8,long,4
95,Glongclong,0,glongglong,0.8,long,4
95,Glong-glong,0,glongglong,0.47619047619,glong,5
95,whool drowl,0,glongglong,0.285714285714,l,1
95,glonglon,0,glongglong,0.888888888889,glong,5
95,Flour glour,0,glongglong,0.285714285714,glo,3
95,glom,0,glongglong,0.428571428571,glo,3
95,glongloong,0,glongglong,0.9,glong,5
95,Glonglong,0,glongglong,0.526315789474,glong,5
95,glong,0,glongglong,0.666666666667,glong,5
95,glong,0,glongglong,0.666666666667,glong,5
95,Klomclom,0,glongglong,0.444444444444,lo,2
95,glongglong,0,glongglong,1.0,glongglong,10
95,glongglong,0,glongglong,1.0,glongglong,10
95,glongglong,0,glongglong,1.0,glongglong,10
95,Glolng-glolng,0,glongglong,0.434782608696,glo,3
95,glalum glalum,0,glongglong,0.347826086957,gl,2
95,gloonggloong,0,glongglong,0.909090909091,ongglo,6
95,glonglon,0,glongglong,0.888888888889,glong,5
95,Glonglong,0,glongglong,0.526315789474,glong,5
117,vrri,0,writ,0.5,ri,2
117,puherreh,0,writ,0.166666666667,r,1
117,ruip,0,writ,0.5,r,1
117,reep,0,writ,0.25,r,1
117,irii,0,writ,0.5,ri,2
117,reit,0,writ,0.75,it,2
117,vrip,0,writ,0.5,ri,2
117,rritt,0,writ,0.666666666667,rit,3
117,Wrip,0,writ,0.5,ri,2
117,Vrit,0,writ,0.75,rit,3
117,Mooeep,0,writ,0.0,,0
117,rit,0,writ,0.857142857143,rit,3
117,writ,0,writ,1.0,writ,4
117,writ,0,writ,1.0,writ,4
117,rete,0,writ,0.5,r,1
117,rrit,0,writ,0.75,rit,3
117,veeep,0,writ,0.0,,0
117,rick,0,writ,0.5,ri,2
117,rip,0,writ,0.571428571429,ri,2
117,Verick,0,writ,0.4,ri,2
117,reip,0,writ,0.5,r,1
117,rui!t!,0,writ,0.6,r,1
113,sssoup,0,zoop,0.4,o,1
113,zoop,0,zoop,1.0,zoop,4
113,schoop,0,zoop,0.6,oop,3
113,zoop,0,zoop,1.0,zoop,4
113,zoop,0,zoop,1.0,zoop,4
113,Zoop,0,zoop,0.75,oop,3
113,Zoop,0,zoop,0.75,oop,3
113,szoop,0,zoop,0.888888888889,zoop,4
113,Zoop,0,zoop,0.75,oop,3
113,tzooup,0,zoop,0.8,zoo,3
113,zoop,0,zoop,1.0,zoop,4
113,sssxoup,0,zoop,0.363636363636,o,1
113,soop,0,zoop,0.75,oop,3
113,Zuppphh,0,zoop,0.181818181818,p,1
113,zip,0,zoop,0.571428571429,z,1
113,zoop,0,zoop,1.0,zoop,4
113,zoup,0,zoop,0.75,zo,2
113,zook,0,zoop,0.75,zoo,3
113,zoop,0,zoop,1.0,zoop,4
113,zeeep,0,zoop,0.444444444444,z,1
113,zeeiipp,0,zoop,0.363636363636,z,1
113,zoop,0,zoop,1.0,zoop,4
113,zuwup,0,zoop,0.444444444444,z,1
113,zoop,0,zoop,1.0,zoop,4
113,zup,0,zoop,0.571428571429,z,1
113,zoop,0,zoop,1.0,zoop,4
116,ditditdit,0,dicdicdic,0.666666666667,di,2
116,dicdicdic,0,dicdicdic,1.0,dicdicdic,9
116,tickticktick,0,dicdicdic,0.571428571429,ic,2
116,d-d-d,0,dicdicdic,0.428571428571,d,1
116,Dikdikdik,0,dicdicdic,0.444444444444,di,2
116,Adiktiktik,0,dicdicdic,0.421052631579,di,2
116,tititic,0,dicdicdic,0.25,ic,2
116,dukdikduk,0,dicdicdic,0.333333333333,di,2
116,dookdetdut,0,dicdicdic,0.315789473684,d,1
116,tictictic,0,dicdicdic,0.666666666667,ic,2
116,tutiktik,0,dicdicdic,0.235294117647,i,1
116,addicted,0,dicdicdic,0.470588235294,dic,3
116,dtcdtcdtc,0,dicdicdic,0.666666666667,cd,2
116,Tic,0,dicdicdic,0.333333333333,ic,2
116,dikidik,0,dicdicdic,0.5,di,2
116,dukt-dik-dukt,0,dicdicdic,0.272727272727,di,2
116,knock,0,dicdicdic,0.142857142857,c,1
116,dicdicdic,0,dicdicdic,1.0,dicdicdic,9
116,tititic,0,dicdicdic,0.25,ic,2
116,tick,0,dicdicdic,0.307692307692,ic,2
116,dicdicdic,0,dicdicdic,1.0,dicdicdic,9
116,ditticktick,0,dicdicdic,0.6,di,2
116,ticking,0,dicdicdic,0.375,ic,2
116,ditidi,0,dicdicdic,0.533333333333,di,2
132,evrrrrr,1,vrrrruhh,0.666666666667,vrrrr,5
132,vroo,1,vrrrruhh,0.333333333333,vr,2
132,rrrrrrr,1,vrrrruhh,0.533333333333,rrrr,4
132,vrrrr,1,vrrrruhh,0.769230769231,vrrrr,5
132,Vhhr,1,vrrrruhh,0.333333333333,hh,2
132,vrrrruhh,1,vrrrruhh,1.0,vrrrruhh,8
132,vruuu,1,vrrrruhh,0.461538461538,vr,2
132,Whua,1,vrrrruhh,0.166666666667,u,1
132,uhvu,1,vrrrruhh,0.333333333333,uh,2
132,VRRRT,1,vrrrruhh,0.0,,0
132,Vur,1,vrrrruhh,0.181818181818,r,1
132,uh-huh,1,vrrrruhh,0.428571428571,uh,2
132,vreer,1,vrrrruhh,0.461538461538,vr,2
132,wehhuh,1,vrrrruhh,0.285714285714,uh,2
132,wahana,1,vrrrruhh,0.142857142857,h,1
132,zhurp,1,vrrrruhh,0.153846153846,r,1
132,Rrgh,1,vrrrruhh,0.333333333333,r,1
132,pptohhee,1,vrrrruhh,0.25,hh,2
132,ashair,1,vrrrruhh,0.142857142857,r,1
132,vrrpt,1,vrrrruhh,0.461538461538,vrr,3
132,vuh,1,vrrrruhh,0.545454545455,uh,2
63,MUNNK,0,noonk,0.0,,0
63,noonk,0,noonk,1.0,noonk,5
63,bloonk,0,noonk,0.727272727273,oonk,4
63,noonk,0,noonk,1.0,noonk,5
63,Noog,0,noonk,0.444444444444,oo,2
63,munk,0,noonk,0.444444444444,nk,2
63,blunk,0,noonk,0.4,nk,2
63,muunk,0,noonk,0.4,nk,2
63,Boonkah,0,noonk,0.666666666667,oonk,4
63,moough,0,noonk,0.363636363636,oo,2
63,MONK,0,noonk,0.0,,0
63,Gunk,0,noonk,0.444444444444,nk,2
63,boog,0,noonk,0.444444444444,oo,2
63,gnoonk,0,noonk,0.909090909091,noonk,5
63,boonk,0,noonk,0.8,oonk,4
63,Gloog,0,noonk,0.4,oo,2
63,munk,0,noonk,0.444444444444,nk,2
63,moonk,0,noonk,0.8,oonk,4
63,Moonk,0,noonk,0.8,oonk,4
63,Moonk,0,noonk,0.8,oonk,4
63,boonk,0,noonk,0.8,oonk,4
214,KTAHWWTKK,1,atuatil,0.0,,0
214,pitoolteekp,1,atuatil,0.222222222222,t,1
214,ftutich,1,atuatil,0.571428571429,tu,2
214,atuatil,1,atuatil,1.0,atuatil,7
214,sheeert,1,atuatil,0.142857142857,t,1
214,Ptawtiwk,1,atuatil,0.4,ti,2
214,Kachewichu,1,atuatil,0.235294117647,a,1
214,catoti,1,atuatil,0.615384615385,at,2
214,pituatu,1,atuatil,0.571428571429,tuat,4
214,ptuerpt,1,atuatil,0.428571428571,tu,2
214,pettooitoo,1,atuatil,0.352941176471,t,1
214,batompt,1,atuatil,0.428571428571,at,2
214,Pachookitchoo,1,atuatil,0.2,a,1
214,pichirochtu,1,atuatil,0.222222222222,tu,2
214,pachottu,1,atuatil,0.4,tu,2
214,ptew-tew,1,atuatil,0.266666666667,t,1
214,bichuzup,1,atuatil,0.133333333333,u,1
214,Atoadelchoo,1,atuatil,0.222222222222,a,1
214,I told you,1,atuatil,0.235294117647,t,1
224,shhhweshhhwashuu,1,pschschewpshshew,0.3125,sh,2
224,chhuueeuuchehchue,1,pschschewpshshew,0.484848484848,che,3
224,schwooschwooschwoo,1,pschschewpshshew,0.588235294118,sch,3
224,shuishuutshu,1,pschschewpshshew,0.285714285714,sh,2
224,hrrewwwreerewww,1,pschschewpshshew,0.322580645161,ew,2
224,shuuu-shuuu-rkkk-rkkk,1,pschschewpshshew,0.216216216216,sh,2
224,wshwshwshwsssh,1,pschschewpshshew,0.4,sh,2
224,shweershshrshwrrsh,1,pschschewpshshew,0.470588235294,shsh,4
224,Shusheshushu,1,pschschewpshshew,0.285714285714,she,3
224,pschschewpshshew,1,pschschewpshshew,1.0,pschschewpshshew,16
224,pshwpshwshpshw,1,pschschewpshshew,0.666666666667,wpsh,4
224,Shrewshrew,1,pschschewpshshew,0.538461538462,ew,2
224,pshhsphuru,1,pschschewpshshew,0.384615384615,psh,3
224,schwooie,1,pschschewpshshew,0.333333333333,sch,3
224,Wooshing,1,pschschewpshshew,0.166666666667,sh,2
224,showeshoweshooot,1,pschschewpshshew,0.3125,sh,2
224,sheeweesh,1,pschschewpshshew,0.32,she,3
224,Shewashewoosh,1,pschschewpshshew,0.48275862069,shew,4
224,shooeyshoowishwooo,1,pschschewpshshew,0.294117647059,sh,2
224,woosh,1,pschschewpshshew,0.285714285714,sh,2
224,shwoowhoorestrehhh,1,pschschewpshshew,0.235294117647,sh,2
224,shooeoo,1,pschschewpshshew,0.260869565217,sh,2
224,Woosh,1,pschschewpshshew,0.190476190476,sh,2
224,shhhwhhhwwwshwewwww,1,pschschewpshshew,0.4,ew,2
224,shr-shh-shr-shh,1,pschschewpshshew,0.258064516129,sh,2
224,chwoochwooochwooo,1,pschschewpshshew,0.424242424242,ch,2
224,shueshue shwhihshue,1,pschschewpshshew,0.571428571429,hsh,3
224,Sheewewew,1,pschschewpshshew,0.32,he,2
62,pseup,1,tswwhhee,0.307692307692,s,1
62,szszszst,1,tswwhhee,0.125,t,1
62,sshhhhhhhp,1,tswwhhee,0.333333333333,hh,2
62,phfffft,1,tswwhhee,0.133333333333,t,1
62,Shupt,1,tswwhhee,0.153846153846,t,1
62,tswwhhee,1,tswwhhee,1.0,tswwhhee,8
62,shuuhh,1,tswwhhee,0.428571428571,hh,2
62,Shhhhh,1,tswwhhee,0.285714285714,hh,2
62,shlip,1,tswwhhee,0.307692307692,s,1
62,sheeeepsh,1,tswwhhee,0.470588235294,hee,3
62,Shrrrrrlup,1,tswwhhee,0.111111111111,h,1
62,shiiiik,1,tswwhhee,0.266666666667,s,1
62,Snakeing,1,tswwhhee,0.125,e,1
62,sssspt,1,tswwhhee,0.142857142857,t,1
62,shhhp,1,tswwhhee,0.461538461538,hh,2
62,Scheeept,1,tswwhhee,0.375,hee,3
62,shhhooop,1,tswwhhee,0.375,hh,2
62,ssssssup,1,tswwhhee,0.125,s,1
62,sheepip,1,tswwhhee,0.533333333333,hee,3
62,Shuush,1,tswwhhee,0.285714285714,s,1
62,scheilpt,1,tswwhhee,0.375,he,2
62,shhhhhkhkhkt,1,tswwhhee,0.3,hh,2
145,Wassghhhhhh,1,quweeh,0.117647058824,h,1
145,wech,1,quweeh,0.6,we,2
145,whew,1,quweeh,0.4,w,1
145,wcchhhuu,1,quweeh,0.142857142857,u,1
145,whhhert,1,quweeh,0.307692307692,w,1
145,whhhhhhhew,1,quweeh,0.25,w,1
145,hhhweerrr,1,quweeh,0.4,wee,3
145,whooch,1,quweeh,0.333333333333,w,1
145,Wquaw,1,quweeh,0.545454545455,qu,2
145,kwou,1,quweeh,0.2,u,1
145,whukksht,1,quweeh,0.285714285714,u,1
145,scheeow,1,quweeh,0.307692307692,ee,2
145,waheow,1,quweeh,0.333333333333,w,1
145,wow,1,quweeh,0.222222222222,w,1
145,wheeecow,1,quweeh,0.428571428571,ee,2
145,Quao,1,quweeh,0.2,u,1
145,woughp,1,quweeh,0.333333333333,u,1
145,swuuugh,1,quweeh,0.307692307692,u,1
145,Wcheew,1,quweeh,0.333333333333,ee,2
145,kwoooooop,1,quweeh,0.133333333333,w,1
145,waaaauook,1,quweeh,0.133333333333,u,1
145,kyooowwww,1,quweeh,0.133333333333,w,1
145,qwooooow,1,quweeh,0.285714285714,q,1
145,eeekh,1,quweeh,0.545454545455,ee,2
145,untcruuhh,1,quweeh,0.266666666667,u,1
145,wrei,1,quweeh,0.4,w,1
145,whuaaakkk,1,quweeh,0.133333333333,u,1
145,whayou,1,quweeh,0.166666666667,u,1
145,whercx,1,quweeh,0.333333333333,w,1
145,Weque,1,quweeh,0.545454545455,qu,2
145,quwick,1,quweeh,0.5,quw,3
145,hissing,1,quweeh,0.153846153846,h,1
145,wrehw,1,quweeh,0.545454545455,eh,2
145,Pwewcht,1,quweeh,0.461538461538,we,2
145,quweeh,1,quweeh,1.0,quweeh,6
92,yoosh,1,douo,0.444444444444,o,1
92,leuch,1,douo,0.222222222222,u,1
92,mumph,1,douo,0.222222222222,u,1
92,nice,1,douo,0.0,,0
92,muyh,1,douo,0.25,u,1
92,Loosch,1,douo,0.4,o,1
92,Hoosh,1,douo,0.444444444444,o,1
92,Plooft,1,douo,0.4,o,1
92,noish,1,douo,0.222222222222,o,1
92,douo,1,douo,1.0,douo,4
92,noosh,1,douo,0.444444444444,o,1
92,Loof,1,douo,0.5,o,1
92,Huurr,1,douo,0.222222222222,u,1
92,noice,1,douo,0.222222222222,o,1
92,loozuh,1,douo,0.4,o,1
92,nhooosht,1,douo,0.333333333333,o,1
92,rew-sh-ed,1,douo,0.153846153846,d,1
92,duff,1,douo,0.5,d,1
92,loosh,1,douo,0.444444444444,o,1
92,gush,1,douo,0.25,u,1
92,newsh,1,douo,0.0,,0
92,moof,1,douo,0.5,o,1
92,ruse,1,douo,0.25,u,1
92,Bloomp,1,douo,0.4,o,1
50,tsheun,0,psh psh psh,0.235294117647,sh,2
50,shishishipish,0,psh psh psh,0.5,sh,2
50,shhhrrrshwrrshwwrshh,0,psh psh psh,0.387096774194,sh,2
50,Shrroosh,0,psh psh psh,0.210526315789,sh,2
50,Whew,0,psh psh psh,0.133333333333,h,1
50,Pshptdptdptdswewsh,0,psh psh psh,0.344827586207,sh,2
50,shuwooshuwooeww,0,psh psh psh,0.307692307692,sh,2
50,Psshpsshpsshpssh,0,psh psh psh,0.666666666667,ps,2
50,fshfshfsh,0,psh psh psh,0.6,sh,2
50,pfshpfffshpfshpfsh,0,psh psh psh,0.620689655172,sh,2
50,ppshew sdsdshew shew shew,0,psh psh psh,0.5,psh,3
50,psshwisshwissh,0,psh psh psh,0.48,ps,2
50,sshhhwshhhwshhhweeshh,0,psh psh psh,0.375,sh,2
50,Pshooshooshoo,0,psh psh psh,0.5,sh,2
50,psh psh psh,0,psh psh psh,1.0,psh psh psh,11
50,PeshPeshsish,0,psh psh psh,0.521739130435,sh,2
50,pshhpshhpshh,0,psh psh psh,0.782608695652,psh,3
50,pchuupchuchuu,0,psh psh psh,0.416666666667,p,1
50,pshew-shew-vshew-wshew,0,psh psh psh,0.424242424242,psh,3
50,cheeop cheeop cheeop,0,psh psh psh,0.258064516129,p,1
50,psh psh psh,0,psh psh psh,1.0,psh psh psh,11
50,shuwush,0,psh psh psh,0.444444444444,sh,2
50,swooshing,0,psh psh psh,0.2,sh,2
50,pshupshupshu,0,psh psh psh,0.782608695652,psh,3
50,whisper,0,psh psh psh,0.111111111111,p,1
50,sh psh sh psh,0,psh psh psh,0.833333333333,sh psh ,7
50,bhszh bhszh bhszh bhszh,0,psh psh psh,0.470588235294,h ,2
50,Pcheww,0,psh psh psh,0.117647058824,h,1
101,tendingping,0,tingtingting,0.608695652174,ing,3
101,tititing,0,tingtingting,0.4,ting,4
101,tingtangtang,0,tingtingting,0.833333333333,tingt,5
101,TingTangTing,0,tingtingting,0.5,ing,3
101,tuntintin,0,tingtingting,0.571428571429,tin,3
101,tingtingting,0,tingtingting,1.0,tingtingting,12
101,tingtinting,0,tingtingting,0.95652173913,tingtin,7
101,Ting ting ting,0,tingtingting,0.615384615385,ting,4
101,twingtwingtwing,0,tingtingting,0.888888888889,ingt,4
101,tingtingting,0,tingtingting,1.0,tingtingting,12
101,ten din ten,0,tingtingting,0.434782608696,in,2
101,tingtingting,0,tingtingting,1.0,tingtingting,12
101,tingtieting,0,tingtingting,0.869565217391,tingti,6
101,Tingtingting,0,tingtingting,0.916666666667,ingtingting,11
101,tuntangtang,0,tingtingting,0.521739130435,ngt,3
101,tingtingting,0,tingtingting,1.0,tingtingting,12
137,Toozhushhk,1,Terustifh,0.421052631579,us,2
137,twocht,1,Terustifh,0.266666666667,t,1
137,Tuidewists,1,Terustifh,0.421052631579,st,2
137,chojoeese,1,Terustifh,0.222222222222,e,1
137,todozeech,1,Terustifh,0.222222222222,e,1
137,Terustifh,1,Terustifh,1.0,Terustifh,9
137,Toojoosit,1,Terustifh,0.333333333333,T,1
137,Twiggies,1,Terustifh,0.352941176471,T,1
137,tjuest,1,Terustifh,0.4,st,2
137,trojost,1,Terustifh,0.375,st,2
137,trew woo vevtss,1,Terustifh,0.166666666667,e,1
137,tchojwischt,1,Terustifh,0.2,s,1
137,tujustis,1,Terustifh,0.470588235294,usti,4
137,Turduwishsh,1,Terustifh,0.5,T,1
137,tutavist,1,Terustifh,0.352941176471,st,2
137,tjusthhh,1,Terustifh,0.470588235294,ust,3
137,dojewisss,1,Terustifh,0.222222222222,e,1
137,tudusss,1,Terustifh,0.25,us,2
137,trudgious,1,Terustifh,0.333333333333,ru,2
137,truderist,1,Terustifh,0.444444444444,er,2
137,chuzushth,1,Terustifh,0.444444444444,us,2
137,twushish,1,Terustifh,0.470588235294,us,2
137,toojurist,1,Terustifh,0.333333333333,st,2
137,foreignsneeze,1,Terustifh,0.181818181818,e,1
137,Toojoowssst,1,Terustifh,0.3,st,2
